Timestamp,V1(V),I1(mA),V2(V),I2(mA)
2026-04-18 14:04:51,3.405,0.4,0.0014,3.133,4.070,1.2,0.0049,55.905,-0.0035,-52.773,0.0,0.0
2026-04-18 14:04:52,3.408,0.8,0.0027,3.133,4.070,1.2,0.0049,55.907,-0.0022,-52.773,0.0,0.0
2026-04-18 14:05:00,2.376,0.3,0.0007,3.135,0.005,-0.1,-0.0000,55.907,0.0007,-52.772,0.0,0.0
2026-04-18 14:05:01,2.701,0.1,0.0003,3.135,0.002,-0.1,-0.0000,55.907,0.0003,-52.772,0.0,0.0
2026-04-18 14:05:02,2.634,0.2,0.0005,3.135,0.001,-0.1,-0.0000,55.907,0.0005,-52.772,0.0,0.0
2026-04-18 14:05:03,2.374,0.3,0.0007,3.136,0.001,-0.1,-0.0000,55.907,0.0007,-52.771,0.0,0.0
2026-04-18 14:05:04,2.380,0.3,0.0007,3.136,0.001,-0.1,-0.0000,55.907,0.0007,-52.771,0.0,0.0
2026-04-18 14:05:05,2.381,0.3,0.0007,3.136,0.000,-0.1,-0.0000,55.907,0.0007,-52.771,0.0,0.0
2026-04-18 14:05:06,2.381,0.3,0.0007,3.136,0.000,-0.1,-0.0000,55.907,0.0007,-52.771,0.0,0.0
2026-04-18 14:05:07,2.383,0.3,0.0007,3.136,0.000,-0.1,-0.0000,55.907,0.0007,-52.770,0.0,0.0
2026-04-18 14:05:09,2.380,0.3,0.0007,3.137,0.000,-0.1,-0.0000,55.907,0.0007,-52.770,0.0,0.0
2026-04-18 14:05:10,2.378,0.3,0.0007,3.137,0.000,-0.1,-0.0000,55.907,0.0007,-52.770,0.0,0.0
2026-04-18 14:06:09,3.164,0.4,0.0013,3.158,3.864,365.5,1.4123,79.005,-1.4110,-75.848,99.7,100.0
2026-04-18 14:06:10,3.271,0.9,0.0029,3.158,3.879,334.0,1.2956,79.379,-1.2926,-76.220,99.7,100.0
2026-04-18 14:06:11,3.276,1.0,0.0033,3.159,3.912,280.0,1.0954,79.700,-1.0921,-76.540,60.0,100.0
2026-04-18 14:06:12,3.268,1.0,0.0033,3.160,3.881,314.0,1.2186,80.065,-1.2154,-76.904,99.7,100.0
2026-04-18 14:06:13,3.280,1.0,0.0033,3.161,3.889,298.5,1.1609,80.394,-1.1576,-77.233,99.7,100.0
2026-04-18 14:06:14,3.250,0.9,0.0029,3.162,3.803,345.9,1.3155,80.777,-1.3125,-77.615,-20.0,90.0
2026-04-18 14:06:15,3.250,0.8,0.0026,3.163,3.797,405.6,1.5401,81.227,-1.5375,-78.064,100.0,68.7
2026-04-18 14:06:16,3.242,0.9,0.0029,3.164,3.860,313.4,1.2097,81.587,-1.2068,-78.423,99.8,100.0
2026-04-18 14:06:17,3.450,7.1,0.0245,3.171,3.864,311.7,1.2044,81.932,-1.1799,-78.761,99.8,100.0
2026-04-18 14:06:26,4.964,77.9,0.3867,4.072,4.205,1.2,0.0050,81.943,0.3816,-77.871,0.0,0.0
2026-04-18 14:06:27,4.966,77.6,0.3854,4.184,4.209,1.2,0.0051,81.945,0.3803,-77.760,0.0,0.0
2026-04-18 14:06:28,4.967,77.5,0.3849,4.294,4.211,1.2,0.0051,81.946,0.3799,-77.652,0.0,0.0
2026-04-18 14:06:29,4.970,77.8,0.3867,4.406,4.214,1.2,0.0051,81.948,0.3816,-77.542,0.0,0.0
2026-04-18 14:06:30,4.971,77.2,0.3838,4.533,4.215,1.2,0.0051,81.949,0.3787,-77.416,0.0,0.0
2026-04-18 14:06:31,4.974,77.1,0.3835,4.686,4.219,1.2,0.0051,81.951,0.3784,-77.266,0.0,0.0
2026-04-18 14:06:32,4.975,78.1,0.3885,4.796,4.220,1.2,0.0051,81.953,0.3835,-77.156,0.0,0.0
2026-04-18 14:06:33,4.977,77.6,0.3862,4.908,4.221,1.2,0.0051,81.954,0.3811,-77.046,0.0,0.0
2026-04-18 14:06:34,4.977,77.3,0.3847,5.020,4.224,1.2,0.0051,81.956,0.3797,-76.935,0.0,0.0
2026-04-18 14:06:36,4.981,77.9,0.3880,5.137,4.225,1.2,0.0051,81.957,0.3829,-76.820,0.0,0.0
2026-04-18 14:06:37,3.600,8.1,0.0292,5.145,3.883,320.7,1.2453,82.311,-1.2161,-77.165,100.0,100.0
2026-04-18 14:06:38,3.261,1.4,0.0046,5.147,3.870,316.3,1.2241,82.664,-1.2195,-77.517,100.0,100.0
2026-04-18 14:06:39,3.256,0.9,0.0029,5.147,3.870,305.7,1.1831,83.009,-1.1801,-77.862,60.3,100.0
2026-04-18 14:06:40,3.258,0.7,0.0023,5.148,3.865,306.5,1.1846,83.367,-1.1823,-78.219,100.0,100.0
2026-04-18 14:06:41,3.273,0.5,0.0016,5.149,3.876,285.5,1.1066,83.681,-1.1050,-78.532,99.9,100.0
2026-04-18 14:06:42,3.234,0.5,0.0016,5.149,3.845,318.8,1.2258,84.034,-1.2242,-78.885,99.9,100.0
2026-04-18 14:06:43,3.221,0.4,0.0013,5.149,3.841,316.2,1.2145,84.414,-1.2132,-79.265,100.0,100.0
2026-04-18 14:06:46,3.219,0.4,0.0013,5.150,3.831,316.0,1.2106,85.336,-1.2093,-80.186,99.9,100.0
2026-04-18 14:06:47,3.184,0.5,0.0016,5.151,3.769,397.9,1.4997,85.916,-1.4981,-80.765,100.0,68.6
2026-04-18 14:06:49,3.219,0.5,0.0016,5.152,3.827,306.5,1.1730,86.669,-1.1714,-81.517,99.9,100.0
2026-04-18 14:06:51,3.225,0.5,0.0016,5.153,3.841,282.8,1.0862,87.079,-1.0846,-81.926,100.0,75.5
2026-04-18 14:06:52,3.232,0.5,0.0016,5.153,3.786,349.6,1.3236,87.491,-1.3220,-82.338,99.8,100.0
2026-04-18 14:06:53,3.225,0.7,0.0023,5.154,3.829,288.9,1.1062,87.954,-1.1039,-82.800,59.5,100.0
2026-04-18 14:06:54,3.214,0.6,0.0019,5.155,3.830,281.2,1.0770,88.268,-1.0751,-83.113,99.9,100.0
2026-04-18 14:06:56,3.202,0.6,0.0019,5.155,3.793,326.2,1.2373,88.654,-1.2354,-83.498,99.9,100.0
2026-04-18 14:06:57,3.201,0.6,0.0019,5.156,3.805,308.5,1.1738,88.981,-1.1719,-83.825,85.9,100.0
2026-04-18 14:06:58,3.210,0.7,0.0022,5.156,3.823,282.7,1.0808,89.289,-1.0785,-84.133,26.1,100.0
2026-04-18 14:06:59,3.184,1.0,0.0032,5.157,3.794,312.7,1.1864,89.642,-1.1832,-84.485,99.6,100.0
2026-04-18 14:07:00,3.180,1.2,0.0038,5.158,3.787,318.4,1.2058,89.988,-1.2020,-84.830,99.6,100.0
2026-04-18 14:07:01,3.210,1.3,0.0042,5.161,3.806,290.2,1.1045,90.542,-1.1003,-85.381,100.0,-30.8
2026-04-18 14:07:03,3.194,1.3,0.0042,5.162,3.774,327.5,1.2360,91.002,-1.2318,-85.840,99.7,100.0
2026-04-18 14:07:04,3.188,1.6,0.0051,5.164,3.786,307.8,1.1653,91.343,-1.1602,-86.179,99.7,100.0
2026-04-18 14:07:12,4.887,68.0,0.3323,5.933,4.141,1.2,0.0050,91.355,0.3273,-85.421,0.0,0.0
2026-04-18 14:07:13,4.890,67.4,0.3296,6.029,4.145,1.2,0.0050,91.356,0.3246,-85.327,0.0,0.0
2026-04-18 14:07:14,4.890,67.0,0.3276,6.124,4.148,1.2,0.0050,91.357,0.3227,-85.233,0.0,0.0
2026-04-18 14:07:15,4.894,67.5,0.3303,6.220,4.150,1.2,0.0050,91.359,0.3254,-85.139,0.0,0.0
2026-04-18 14:07:18,4.899,67.6,0.3312,6.434,4.156,1.2,0.0050,91.362,0.3262,-84.928,0.0,0.0
2026-04-18 14:07:19,3.719,9.0,0.0335,6.446,4.105,1.2,0.0049,91.364,0.0285,-84.918,0.0,0.0
2026-04-18 14:07:20,4.648,16.9,0.0786,6.469,4.112,1.2,0.0049,91.365,0.0736,-84.896,0.0,0.0
2026-04-18 14:07:21,4.666,17.9,0.0835,6.494,4.115,1.2,0.0049,91.367,0.0786,-84.872,0.0,0.0
2026-04-18 14:07:22,4.750,26.5,0.1259,6.538,4.125,1.2,0.0049,91.369,0.1209,-84.831,0.0,0.0
2026-04-18 14:07:31,3.446,2.3,0.0079,6.556,4.102,1.2,0.0049,91.380,0.0030,-84.824,0.0,0.0
2026-04-18 14:07:32,3.440,1.1,0.0038,6.557,4.102,1.2,0.0049,91.381,-0.0011,-84.824,0.0,0.0
2026-04-18 14:07:34,3.435,0.1,0.0003,6.557,4.102,1.2,0.0049,91.384,-0.0046,-84.827,0.0,0.0
2026-04-18 14:07:35,3.436,0.1,0.0003,6.557,4.104,1.2,0.0049,91.386,-0.0046,-84.829,0.0,0.0
2026-04-18 14:07:36,3.436,0.2,0.0007,6.557,4.104,1.2,0.0049,91.387,-0.0042,-84.830,0.0,0.0
2026-04-18 14:07:37,3.438,0.2,0.0007,6.557,4.105,1.2,0.0049,91.389,-0.0042,-84.831,0.0,0.0
2026-04-18 14:07:39,3.438,0.1,0.0003,6.558,4.105,1.2,0.0049,91.391,-0.0046,-84.834,0.0,0.0
2026-04-18 14:07:40,3.439,0.2,0.0007,6.558,4.106,1.2,0.0049,91.393,-0.0042,-84.835,0.0,0.0
2026-04-18 14:07:49,3.438,0.0,0.0000,6.558,4.106,1.2,0.0049,91.404,-0.0049,-84.846,0.0,0.0
2026-04-18 14:07:51,3.438,0.0,0.0000,6.558,4.106,1.2,0.0049,91.408,-0.0049,-84.850,0.0,0.0
2026-04-18 14:07:53,3.439,-0.1,-0.0003,6.558,4.108,1.2,0.0049,91.410,-0.0053,-84.852,0.0,0.0
2026-04-18 14:07:55,3.439,-0.1,-0.0003,6.558,4.108,1.2,0.0049,91.413,-0.0053,-84.856,0.0,0.0
2026-04-18 14:07:57,3.440,0.0,0.0000,6.558,4.109,1.2,0.0049,91.416,-0.0049,-84.859,0.0,0.0
2026-04-18 14:14:53,3.246,0.4,0.0013,6.707,3.873,209.1,0.8098,184.937,-0.8085,-178.230,99.8,100.0
2026-04-18 14:14:54,3.248,0.4,0.0013,6.708,3.875,199.0,0.7711,185.162,-0.7698,-178.454,99.8,100.0
2026-04-18 14:14:55,3.245,0.4,0.0013,6.708,3.873,196.4,0.7607,185.384,-0.7594,-178.676,99.8,100.0
2026-04-18 14:14:56,3.244,0.4,0.0013,6.709,3.871,195.1,0.7552,185.611,-0.7539,-178.902,99.8,100.0
2026-04-18 14:14:57,3.241,0.4,0.0013,6.709,3.870,194.3,0.7519,185.824,-0.7506,-179.115,99.8,100.0
2026-04-18 14:14:58,3.238,0.4,0.0013,6.709,3.866,193.5,0.7481,186.042,-0.7468,-179.333,99.8,100.0
2026-04-18 14:17:13,3.194,0.3,0.0010,0.000,3.686,378.2,1.3940,0.000,-1.3931,0.000,90.0,-20.0
2026-04-18 14:17:14,3.415,0.2,0.0007,0.000,4.077,1.2,0.0049,0.002,-0.0042,-0.001,0.0,0.0
2026-04-18 14:17:15,3.149,0.3,0.0009,0.000,3.690,401.1,1.4801,0.431,-1.4791,-0.431,60.0,60.0
2026-04-18 14:17:16,3.218,0.3,0.0010,0.001,3.847,207.8,0.7994,0.664,-0.7984,-0.663,-10.9,100.0
2026-04-18 14:17:17,3.228,0.2,0.0006,0.001,3.827,227.3,0.8699,0.925,-0.8692,-0.924,33.5,71.5
2026-04-18 14:17:18,3.210,0.4,0.0013,0.001,3.814,237.6,0.9062,1.182,-0.9049,-1.181,59.7,60.3
2026-04-18 14:17:19,3.202,0.4,0.0013,0.002,3.809,242.6,0.9241,1.451,-0.9228,-1.449,59.7,60.3
2026-04-18 14:17:21,3.396,0.4,0.0014,0.003,4.059,1.2,0.0049,1.454,-0.0035,-1.451,0.0,0.0
2026-04-18 14:17:23,3.399,0.3,0.0010,0.003,4.063,1.2,0.0049,1.455,-0.0039,-1.453,0.0,0.0
2026-04-18 14:17:24,3.401,0.3,0.0010,0.003,4.065,1.2,0.0049,1.457,-0.0039,-1.454,0.0,0.0
2026-04-18 14:17:25,3.402,0.3,0.0010,0.003,4.066,1.2,0.0049,1.458,-0.0039,-1.455,0.0,0.0
2026-04-18 14:17:26,3.404,0.3,0.0010,0.004,4.068,1.2,0.0049,1.460,-0.0039,-1.456,0.0,0.0
2026-04-18 14:17:27,3.404,0.2,0.0007,0.004,4.069,1.2,0.0049,1.461,-0.0042,-1.457,0.0,0.0
2026-04-18 14:17:28,3.405,0.3,0.0010,0.004,4.069,1.2,0.0049,1.463,-0.0039,-1.458,0.0,0.0
2026-04-18 14:17:29,3.405,0.3,0.0010,0.005,4.070,1.2,0.0049,1.464,-0.0039,-1.459,0.0,0.0
2026-04-18 14:17:30,3.406,0.3,0.0010,0.005,4.071,1.2,0.0049,1.465,-0.0039,-1.460,0.0,0.0
2026-04-18 14:17:31,3.408,0.2,0.0007,0.005,4.071,1.2,0.0049,1.467,-0.0042,-1.462,0.0,0.0
2026-04-18 14:17:32,3.268,0.3,0.0010,0.005,3.764,300.4,1.1307,1.796,-1.1297,-1.790,-15.3,100.0
2026-04-18 14:17:33,3.215,0.3,0.0010,0.006,3.813,237.3,0.9048,2.067,-0.9039,-2.062,60.0,60.0
2026-04-18 14:17:34,3.216,0.3,0.0010,0.006,3.817,227.3,0.8676,2.314,-0.8666,-2.308,-11.0,100.0
2026-04-18 14:17:35,3.210,0.3,0.0010,0.006,3.787,258.3,0.9782,2.597,-0.9772,-2.591,85.4,34.6
2026-04-18 14:17:36,3.192,0.3,0.0010,0.006,3.793,247.3,0.9380,2.871,-0.9371,-2.865,59.7,60.3
2026-04-18 14:17:37,3.198,0.3,0.0010,0.007,3.785,248.5,0.9406,3.167,-0.9396,-3.160,33.4,71.6
2026-04-18 14:17:39,3.194,0.2,0.0006,0.007,3.804,225.2,0.8567,3.522,-0.8560,-3.515,59.5,60.5
2026-04-18 14:17:40,3.219,0.2,0.0006,0.007,3.821,207.2,0.7917,3.753,-0.7911,-3.746,17.3,78.7
2026-04-18 14:17:41,3.179,0.3,0.0010,0.008,3.791,239.4,0.9076,4.029,-0.9066,-4.022,59.2,60.8
2026-04-18 14:17:42,3.124,0.3,0.0009,0.008,3.701,341.3,1.2632,4.385,-1.2622,-4.377,6.9,98.1
2026-04-18 14:17:43,3.176,0.2,0.0006,0.008,3.771,247.2,0.9322,4.655,-0.9316,-4.647,93.2,11.8
2026-04-18 14:17:44,3.180,0.2,0.0006,0.008,3.780,239.4,0.9049,4.918,-0.9043,-4.910,70.9,34.1
2026-04-18 14:17:45,3.175,0.3,0.0010,0.008,3.765,253.4,0.9541,5.205,-0.9531,-5.196,-11.2,100.0
2026-04-18 14:17:46,3.196,0.2,0.0006,0.009,3.780,234.2,0.8853,5.457,-0.8846,-5.448,33.2,71.8
2026-04-18 14:17:47,3.186,0.2,0.0006,0.009,3.776,238.3,0.8998,5.718,-0.8992,-5.709,62.5,42.5
2026-04-18 14:17:48,3.192,0.3,0.0010,0.009,3.809,200.6,0.7641,5.941,-0.7631,-5.932,67.6,44.4
2026-04-18 14:17:49,3.180,0.3,0.0010,0.009,3.774,235.2,0.8876,6.210,-0.8867,-6.200,59.2,60.8
2026-04-18 14:17:50,3.171,0.3,0.0010,0.010,3.764,249.1,0.9376,6.477,-0.9367,-6.468,84.8,35.2
2026-04-18 14:17:51,3.176,0.3,0.0010,0.010,3.777,227.7,0.8600,6.723,-0.8591,-6.713,32.8,72.2
2026-04-18 14:17:52,3.172,0.2,0.0006,0.010,3.762,239.7,0.9018,6.986,-0.9011,-6.975,84.6,35.4
2026-04-18 14:17:53,3.174,0.3,0.0010,0.010,3.770,234.1,0.8826,7.254,-0.8816,-7.243,19.8,92.2
2026-04-18 14:17:54,3.174,0.3,0.0010,0.011,3.770,226.6,0.8543,7.496,-0.8533,-7.486,19.4,92.6
2026-04-18 14:17:56,3.349,0.2,0.0007,0.011,4.009,1.1,0.0044,7.499,-0.0037,-7.488,0.0,0.0
2026-04-18 14:17:57,3.351,0.1,0.0003,0.011,4.015,1.1,0.0044,7.500,-0.0041,-7.489,0.0,0.0
2026-04-18 14:17:58,3.355,0.1,0.0003,0.011,4.017,1.1,0.0044,7.501,-0.0041,-7.490,0.0,0.0
2026-04-18 14:17:59,3.357,0.1,0.0003,0.011,4.020,1.1,0.0044,7.502,-0.0041,-7.491,0.0,0.0
2026-04-18 14:18:00,3.360,0.1,0.0003,0.011,4.023,1.1,0.0044,7.504,-0.0041,-7.492,0.0,0.0
2026-04-18 14:18:01,3.363,0.1,0.0003,0.011,4.024,1.1,0.0044,7.505,-0.0041,-7.493,0.0,0.0
2026-04-18 14:18:02,3.364,0.1,0.0003,0.012,4.026,1.1,0.0044,7.506,-0.0041,-7.495,0.0,0.0
2026-04-18 14:18:04,3.365,0.1,0.0003,0.012,4.027,1.1,0.0044,7.508,-0.0041,-7.496,0.0,0.0
2026-04-18 14:18:05,3.366,0.1,0.0003,0.012,4.029,1.2,0.0048,7.509,-0.0045,-7.497,0.0,0.0
2026-04-18 14:18:06,3.367,0.1,0.0003,0.012,4.031,1.1,0.0044,7.510,-0.0041,-7.498,0.0,0.0
2026-04-18 14:18:07,3.222,0.2,0.0006,0.012,3.705,338.1,1.2527,7.875,-1.2520,-7.863,-11.0,100.0
2026-04-18 14:18:08,3.185,0.2,0.0006,0.012,3.776,244.1,0.9217,8.156,-0.9211,-8.144,85.6,34.4
2026-04-18 14:18:09,3.179,0.2,0.0006,0.012,3.813,203.5,0.7759,8.377,-0.7753,-8.365,17.8,78.2
2026-04-18 14:18:10,3.182,0.2,0.0006,0.013,3.777,231.4,0.8740,8.627,-0.8734,-8.615,85.4,34.6
2026-04-18 14:18:11,3.172,0.2,0.0006,0.013,3.765,245.4,0.9239,8.896,-0.9233,-8.883,59.7,60.3
2026-04-18 14:18:12,3.172,0.2,0.0006,0.013,3.771,234.0,0.8824,9.171,-0.8818,-9.158,11.0,94.0
2026-04-18 14:18:13,3.190,0.3,0.0010,0.013,3.799,197.8,0.7514,9.486,-0.7505,-9.472,45.4,66.6
2026-04-18 14:18:14,3.192,0.3,0.0010,0.014,3.805,191.7,0.7294,9.698,-0.7285,-9.684,-11.5,100.0
2026-04-18 14:18:16,3.164,0.2,0.0006,0.014,3.746,255.7,0.9579,9.978,-0.9572,-9.964,45.2,66.8
2026-04-18 14:18:17,3.158,0.2,0.0006,0.014,3.736,267.8,1.0005,10.277,-0.9999,-10.263,6.9,98.1
2026-04-18 14:18:18,3.169,0.2,0.0006,0.014,3.761,232.7,0.8752,10.526,-0.8746,-10.511,91.1,20.9
2026-04-18 14:18:19,3.170,0.2,0.0006,0.014,3.774,218.0,0.8227,10.765,-0.8221,-10.751,70.8,34.2
2026-04-18 14:18:20,3.161,0.3,0.0009,0.015,3.742,247.8,0.9273,11.035,-0.9263,-11.020,11.0,94.0
2026-04-18 14:18:21,3.164,0.2,0.0006,0.015,3.768,219.7,0.8278,11.286,-0.8272,-11.272,17.5,78.5
2026-04-18 14:18:22,3.172,0.2,0.0006,0.015,3.752,235.3,0.8828,11.534,-0.8822,-11.519,-11.5,100.0
2026-04-18 14:18:23,3.172,0.2,0.0006,0.015,3.768,219.1,0.8256,11.774,-0.8249,-11.759,32.9,72.1
2026-04-18 14:18:24,3.164,0.0,0.0000,0.015,3.746,234.9,0.8799,12.030,-0.8799,-12.015,59.2,60.8
2026-04-18 14:18:26,3.222,0.1,0.0003,0.015,3.861,115.2,0.4448,12.328,-0.4445,-12.313,90.0,-20.0
2026-04-18 14:21:43,3.395,2.0,0.0068,0.387,4.050,1.2,0.0049,12.595,0.0019,-12.207,0.0,0.0
2026-04-18 14:21:45,3.399,2.1,0.0071,0.390,4.052,1.1,0.0045,12.596,0.0027,-12.206,0.0,0.0
2026-04-18 14:21:46,3.398,2.1,0.0071,0.392,4.052,1.1,0.0045,12.597,0.0027,-12.206,0.0,0.0
2026-04-18 14:21:47,3.396,1.9,0.0065,0.394,4.052,1.2,0.0049,12.599,0.0016,-12.205,0.0,0.0
2026-04-18 14:21:48,3.387,0.4,0.0014,0.394,4.051,1.2,0.0049,12.600,-0.0035,-12.206,0.0,0.0
2026-04-18 14:21:50,3.386,0.3,0.0010,0.395,4.051,1.1,0.0045,12.602,-0.0034,-12.208,0.0,0.0
2026-04-18 14:21:51,3.386,0.3,0.0010,0.395,4.050,1.2,0.0049,12.604,-0.0038,-12.210,0.0,0.0
2026-04-18 14:21:53,3.268,0.4,0.0013,0.395,3.902,130.9,0.5108,12.802,-0.5095,-12.406,-20.0,90.0
2026-04-18 14:21:54,3.381,0.2,0.0007,0.396,4.045,1.1,0.0044,12.803,-0.0038,-12.407,0.0,0.0
2026-04-18 14:21:55,3.381,0.1,0.0003,0.396,4.046,1.1,0.0045,12.804,-0.0041,-12.409,0.0,0.0
2026-04-18 14:21:56,3.383,0.1,0.0003,0.396,4.048,1.1,0.0045,12.806,-0.0041,-12.410,0.0,0.0
2026-04-18 14:21:57,3.383,0.2,0.0007,0.396,4.048,1.1,0.0045,12.807,-0.0038,-12.411,0.0,0.0
2026-04-18 14:21:58,3.384,0.2,0.0007,0.396,4.048,1.1,0.0045,12.808,-0.0038,-12.412,0.0,0.0
2026-04-18 14:21:59,3.384,0.2,0.0007,0.396,4.049,1.1,0.0045,12.810,-0.0038,-12.413,0.0,0.0
2026-04-18 14:22:00,3.384,0.2,0.0007,0.397,4.049,1.1,0.0045,12.811,-0.0038,-12.414,0.0,0.0
2026-04-18 14:22:01,3.385,0.3,0.0010,0.397,4.049,1.1,0.0045,12.812,-0.0034,-12.415,0.0,0.0
2026-04-18 14:23:21,3.387,0.7,0.0024,0.450,4.050,1.1,0.0045,12.912,-0.0021,-12.462,0.0,0.0
2026-04-18 14:23:22,3.389,0.9,0.0031,0.451,4.050,1.1,0.0045,12.913,-0.0014,-12.462,0.0,0.0
2026-04-18 14:23:23,3.389,0.9,0.0031,0.452,4.050,1.1,0.0045,12.914,-0.0014,-12.463,0.0,0.0
2026-04-18 14:23:24,3.389,0.9,0.0031,0.452,4.050,1.1,0.0045,12.915,-0.0014,-12.463,0.0,0.0
2026-04-18 14:23:25,3.389,0.9,0.0031,0.453,4.050,1.1,0.0045,12.917,-0.0014,-12.463,0.0,0.0
2026-04-18 14:23:26,3.389,0.9,0.0031,0.454,4.050,1.1,0.0045,12.918,-0.0014,-12.464,0.0,0.0
2026-04-18 14:23:28,3.389,1.0,0.0034,0.455,4.050,1.1,0.0045,12.919,-0.0011,-12.464,0.0,0.0
2026-04-18 14:23:29,3.389,1.0,0.0034,0.456,4.050,1.1,0.0045,12.921,-0.0011,-12.464,0.0,0.0
2026-04-18 14:23:30,3.390,1.0,0.0034,0.457,4.050,1.1,0.0045,12.922,-0.0011,-12.465,0.0,0.0
2026-04-18 14:23:31,3.389,0.9,0.0031,0.458,4.050,1.1,0.0045,12.923,-0.0014,-12.465,0.0,0.0
2026-04-18 14:23:32,3.172,0.9,0.0029,0.459,3.730,320.9,1.1970,13.289,-1.1941,-12.830,60.0,60.0
2026-04-18 14:27:23,3.376,0.5,0.0017,0.567,4.040,1.1,0.0044,13.575,-0.0028,-13.007,0.0,0.0
2026-04-18 14:27:24,3.376,0.5,0.0017,0.568,4.040,1.1,0.0044,13.576,-0.0028,-13.008,0.0,0.0
2026-04-18 14:27:25,3.376,0.5,0.0017,0.568,4.040,1.1,0.0044,13.577,-0.0028,-13.009,0.0,0.0
2026-04-18 14:27:26,3.376,0.5,0.0017,0.569,4.040,1.1,0.0044,13.578,-0.0028,-13.010,0.0,0.0
2026-04-18 14:28:41,3.374,0.5,0.0017,0.604,4.037,1.1,0.0044,13.671,-0.0028,-13.067,0.0,0.0
2026-04-18 14:28:42,3.375,0.5,0.0017,0.604,4.037,1.1,0.0044,13.672,-0.0028,-13.068,0.0,0.0
2026-04-18 14:28:43,3.375,0.5,0.0017,0.605,4.037,1.1,0.0044,13.673,-0.0028,-13.069,0.0,0.0
2026-04-18 14:28:44,3.375,0.5,0.0017,0.605,4.037,1.1,0.0044,13.675,-0.0028,-13.069,0.0,0.0
2026-04-18 14:28:46,3.374,0.4,0.0013,0.606,4.037,1.1,0.0044,13.677,-0.0031,-13.071,0.0,0.0
2026-04-18 14:28:47,3.375,0.5,0.0017,0.607,4.037,1.1,0.0044,13.679,-0.0028,-13.072,0.0,0.0
2026-04-18 14:28:48,3.375,0.5,0.0017,0.607,4.037,1.1,0.0044,13.680,-0.0028,-13.073,0.0,0.0
2026-04-18 14:28:49,3.375,0.5,0.0017,0.608,4.037,1.1,0.0044,13.681,-0.0028,-13.073,0.0,0.0
2026-04-18 14:28:50,3.375,0.5,0.0017,0.608,4.037,1.1,0.0044,13.682,-0.0028,-13.074,0.0,0.0
2026-04-18 14:28:51,3.178,0.5,0.0016,0.609,3.775,248.8,0.9392,13.954,-0.9376,-13.346,60.0,60.0
2026-04-18 14:28:53,3.369,0.3,0.0010,0.609,4.032,1.1,0.0044,13.956,-0.0034,-13.347,0.0,0.0
2026-04-18 14:28:54,3.367,0.1,0.0003,0.609,4.032,1.1,0.0044,13.958,-0.0041,-13.348,0.0,0.0
